Date,PM2.5,PM10,NO2,NH3,SO2,CO,OZONE,AQI
2020-02-09 00:00:00+00:00,86.0,94.0,9.0,2.0,8.0,45.0,44.0,94.0
2020-02-10 00:00:00+00:00,57.0,71.0,6.0,2.0,8.0,44.0,45.0,71.0
2020-02-11 00:00:00+00:00,64.0,84.0,11.0,2.0,8.0,70.0,25.0,84.0
2020-02-12 00:00:00+00:00,87.0,100.0,17.0,2.0,8.5,76.0,19.0,76.0
2020-02-13 00:00:00+00:00,110.0,116.0,23.0,2.0,9.0,84.0,17.0,116.0
2020-02-14 00:00:00+00:00,85.0,94.0,22.0,2.0,7.0,44.0,27.0,94.0
2020-02-15 00:00:00+00:00,59.0,80.0,19.0,2.0,9.0,43.0,32.0,80.0
2020-02-16 00:00:00+00:00,74.0,97.0,24.0,2.0,8.0,65.0,27.0,97.0
2020-02-17 00:00:00+00:00,72.0,94.0,24.0,2.0,7.0,65.0,27.0,94.0
2020-02-18 00:00:00+00:00,56.0,80.0,24.67,2.0,9.0,76.0,31.0,80.0
2020-02-19 00:00:00+00:00,84.0,105.0,25.33,2.0,11.0,86.0,19.0,105.0
2020-02-20 00:00:00+00:00,120.0,124.0,26.0,2.0,19.0,75.0,26.0,124.0
2020-02-21 00:00:00+00:00,125.0,118.0,27.0,2.0,11.0,70.0,13.0,125.0
2020-02-22 00:00:00+00:00,59.0,84.0,21.0,2.0,11.0,42.0,31.0,84.0
2020-02-23 00:00:00+00:00,45.0,73.0,17.0,2.0,8.0,57.0,33.0,73.0
2020-02-24 00:00:00+00:00,67.0,86.0,17.0,2.0,9.0,54.0,34.0,86.0
2020-02-25 00:00:00+00:00,79.0,95.0,17.0,2.0,7.0,59.0,25.0,95.0
2020-02-26 00:00:00+00:00,83.0,102.0,19.0,2.0,7.0,77.0,24.0,102.0
2020-02-27 00:00:00+00:00,115.0,118.0,18.0,1.0,8.0,79.0,35.0,118.0
2020-02-28 00:00:00+00:00,131.0,120.0,25.0,1.0,18.0,80.0,29.0,131.0
2020-02-29 00:00:00+00:00,102.0,122.0,26.0,1.0,12.0,71.0,19.0,122.0
2020-03-01 00:00:00+00:00,69.0,90.0,23.0,1.0,15.0,65.0,24.0,90.0
2020-03-02 00:00:00+00:00,58.0,81.0,23.0,1.0,14.0,53.0,20.0,81.0
2020-03-03 00:00:00+00:00,48.0,77.0,17.0,1.0,12.0,68.0,21.0,77.0
2020-03-04 00:00:00+00:00,69.0,91.0,22.0,2.0,12.0,60.0,18.0,91.0
2020-03-05 00:00:00+00:00,47.0,74.0,15.0,3.0,27.0,39.0,20.0,74.0
2020-03-06 00:00:00+00:00,54.0,81.0,12.0,3.0,16.0,26.0,27.0,81.0
2020-03-07 00:00:00+00:00,44.0,73.0,9.0,2.0,8.0,34.0,22.0,73.0
2020-03-08 00:00:00+00:00,57.0,78.0,16.0,2.0,6.0,51.0,29.0,78.0
2020-03-09 00:00:00+00:00,55.0,74.0,16.0,2.0,7.0,53.0,33.0,74.0
2020-03-10 00:00:00+00:00,50.0,66.0,9.0,2.0,9.0,44.0,29.0,66.0
2020-03-11 00:00:00+00:00,61.0,75.0,9.0,3.0,16.0,32.0,22.0,75.0
2020-03-12 00:00:00+00:00,39.0,67.0,8.0,2.0,11.0,33.0,29.0,67.0
2020-03-13 00:00:00+00:00,42.0,77.0,10.0,2.0,17.0,46.0,25.0,77.0
2020-03-14 00:00:00+00:00,53.0,92.0,10.0,2.0,12.0,40.0,24.0,92.0
2020-03-15 00:00:00+00:00,44.0,84.0,9.0,2.0,7.0,46.0,39.0,84.0
2020-03-16 00:00:00+00:00,41.0,88.0,10.0,2.0,8.0,57.0,27.0,88.0
2020-03-17 00:00:00+00:00,44.0,75.0,13.0,2.0,9.0,56.0,25.0,75.0
2020-03-18 00:00:00+00:00,59.0,93.0,14.0,2.0,9.0,74.0,20.0,93.0
2020-03-19 00:00:00+00:00,58.0,86.0,13.0,2.0,16.0,73.0,16.0,86.0
2020-03-20 00:00:00+00:00,83.0,100.0,15.0,2.0,24.0,57.0,24.0,100.0
2020-03-21 00:00:00+00:00,54.0,75.0,11.0,2.0,28.0,53.0,24.0,75.0
2020-03-22 00:00:00+00:00,58.0,84.0,9.0,2.0,18.0,53.0,15.0,84.0
2020-03-23 00:00:00+00:00,59.0,87.0,7.0,3.0,15.0,49.0,25.0,87.0
2020-03-24 00:00:00+00:00,56.0,79.0,8.0,3.0,9.0,47.0,39.0,79.0
2020-03-25 00:00:00+00:00,45.0,73.0,6.0,3.0,7.0,39.0,28.0,73.0
2020-03-26 00:00:00+00:00,43.0,73.0,6.0,3.0,6.0,44.0,27.0,73.0
2020-03-27 00:00:00+00:00,44.0,74.0,6.0,3.0,5.0,34.0,19.0,74.0
2020-03-28 00:00:00+00:00,30.0,29.0,5.0,3.0,4.0,34.0,23.0,34.0
2020-03-29 00:00:00+00:00,47.0,52.0,7.0,3.0,5.0,33.0,17.0,52.0
2020-03-30 00:00:00+00:00,43.0,54.0,8.0,3.0,5.0,42.0,28.0,54.0
2020-03-31 00:00:00+00:00,50.0,57.0,8.0,2.0,6.0,41.0,18.0,57.0
2020-04-01 00:00:00+00:00,62.0,73.0,7.0,3.0,9.0,35.0,30.0,73.0
2020-04-02 00:00:00+00:00,49.0,72.0,6.0,3.0,7.0,35.0,26.0,72.0
2020-04-03 00:00:00+00:00,41.0,63.0,7.0,2.0,6.0,41.0,24.0,63.0
2020-04-03 00:00:00+00:00,41.0,63.0,7.0,2.0,6.0,41.0,24.0,63.0
2020-04-03 00:00:00+00:00,41.0,63.0,7.0,2.0,6.0,41.0,24.0,63.0
2020-04-03 00:00:00+00:00,41.0,63.0,7.0,2.0,6.0,41.0,24.0,63.0
2020-04-07 00:00:00+00:00,47.0,70.5,6.5,2.0,8.0,55.0,20.0,55.0
2020-04-08 00:00:00+00:00,53.0,78.0,6.0,2.0,10.0,42.0,24.0,78.0
2020-04-09 00:00:00+00:00,56.0,91.0,5.0,2.0,8.0,41.0,27.0,91.0
2020-04-10 00:00:00+00:00,49.0,76.0,6.0,2.0,9.0,44.0,17.0,76.0
2020-04-11 00:00:00+00:00,44.0,67.0,6.0,2.0,9.0,43.0,19.0,67.0
2020-04-12 00:00:00+00:00,44.0,63.0,6.0,2.0,7.0,44.0,20.0,63.0
2020-04-13 00:00:00+00:00,42.0,62.0,4.0,2.0,8.0,41.0,29.0,62.0
2020-04-14 00:00:00+00:00,37.0,54.0,5.0,2.0,7.0,46.0,28.0,54.0
2020-04-15 00:00:00+00:00,43.0,58.0,5.0,2.0,7.0,44.0,28.0,58.0
2020-04-16 00:00:00+00:00,40.0,59.0,5.0,2.0,7.0,49.0,31.0,59.0
2020-04-17 00:00:00+00:00,57.0,74.0,5.0,2.0,9.0,44.0,32.0,74.0
2020-04-18 00:00:00+00:00,42.0,73.0,5.0,2.0,8.0,47.0,29.0,73.0
2020-04-19 00:00:00+00:00,35.0,62.0,4.0,2.0,9.0,40.0,35.0,62.0
2020-04-20 00:00:00+00:00,28.0,53.0,3.0,2.0,9.0,40.0,31.0,53.0
2020-04-21 00:00:00+00:00,36.0,54.0,4.0,2.0,10.0,41.0,30.0,54.0
2020-04-22 00:00:00+00:00,35.0,63.0,3.0,2.0,6.0,39.0,32.0,63.0
2020-04-23 00:00:00+00:00,39.0,73.0,3.0,2.0,7.0,40.0,28.0,73.0
2020-04-24 00:00:00+00:00,38.0,73.0,3.0,2.0,9.0,37.0,37.0,73.0
2020-04-25 00:00:00+00:00,34.0,60.0,3.0,3.0,8.0,36.0,37.0,60.0
2020-04-26 00:00:00+00:00,32.0,68.0,3.0,3.0,7.0,33.0,37.0,68.0
2020-04-27 00:00:00+00:00,31.0,64.0,3.0,3.0,6.0,33.0,33.0,64.0
2020-04-28 00:00:00+00:00,35.0,64.0,5.0,4.0,9.0,40.0,30.0,64.0
2020-04-29 00:00:00+00:00,42.0,80.0,4.0,4.0,9.0,37.0,34.0,80.0
2020-04-30 00:00:00+00:00,37.0,66.0,4.0,4.0,9.0,36.0,34.0,66.0
2020-05-01 00:00:00+00:00,35.0,65.0,4.0,4.0,10.0,38.0,39.0,65.0
2020-05-02 00:00:00+00:00,42.0,84.0,4.0,4.0,10.0,37.0,34.0,84.0
2020-05-03 00:00:00+00:00,29.0,50.0,3.0,3.0,10.0,36.0,36.0,50.0
2020-05-04 00:00:00+00:00,30.0,55.0,3.0,3.0,8.0,33.0,36.0,55.0
2020-05-05 00:00:00+00:00,26.0,60.0,2.0,3.0,7.0,32.0,38.0,60.0
2020-05-06 00:00:00+00:00,40.0,103.0,3.0,3.0,7.0,35.0,39.0,103.0
2020-05-07 00:00:00+00:00,39.0,79.0,3.0,3.0,8.0,34.0,44.0,79.0
2020-05-08 00:00:00+00:00,38.0,55.0,3.0,3.0,9.0,35.0,46.0,55.0
2020-05-09 00:00:00+00:00,40.0,50.0,3.0,3.0,11.0,32.0,37.0,50.0
2020-05-10 00:00:00+00:00,36.0,50.0,2.0,3.0,8.0,32.0,37.0,50.0
2020-05-11 00:00:00+00:00,36.0,52.0,2.0,3.0,9.0,31.0,37.0,52.0
2020-05-12 00:00:00+00:00,41.0,57.0,2.0,4.0,12.0,30.0,33.0,57.0
2020-05-13 00:00:00+00:00,42.0,70.0,3.0,3.0,7.0,31.0,39.0,70.0
2020-05-14 00:00:00+00:00,46.0,70.0,4.0,3.0,10.0,31.0,35.0,70.0
2020-05-15 00:00:00+00:00,46.0,61.0,4.0,4.0,10.0,31.0,37.0,61.0
2020-05-16 00:00:00+00:00,44.0,59.0,4.0,4.0,10.0,31.0,47.0,59.0
2020-05-17 00:00:00+00:00,68.0,98.0,4.0,3.0,8.0,35.0,39.0,98.0
2020-05-18 00:00:00+00:00,49.0,66.0,4.0,3.0,9.0,34.0,36.0,66.0
2020-05-19 00:00:00+00:00,41.0,67.0,4.0,3.0,8.0,34.0,39.0,67.0
2020-05-20 00:00:00+00:00,33.0,49.0,5.0,3.0,10.0,36.0,43.0,49.0
2020-05-21 00:00:00+00:00,31.0,68.0,4.0,4.0,11.0,35.0,40.0,68.0
2020-05-22 00:00:00+00:00,40.0,72.0,5.0,4.0,11.0,37.0,39.0,72.0
2020-05-23 00:00:00+00:00,36.0,72.0,5.0,3.0,14.0,37.0,41.0,72.0
2020-05-24 00:00:00+00:00,37.0,72.0,4.0,3.0,12.0,34.0,42.0,72.0
2020-05-25 00:00:00+00:00,30.0,58.0,4.0,3.0,12.0,35.0,40.0,58.0
2020-05-26 00:00:00+00:00,36.0,70.0,4.0,3.0,13.0,35.0,44.0,70.0
2020-05-27 00:00:00+00:00,39.0,75.0,3.0,3.0,9.0,33.0,38.0,75.0
2020-05-28 00:00:00+00:00,43.0,85.0,4.0,4.0,9.0,31.0,40.0,85.0
2020-05-29 00:00:00+00:00,41.0,80.0,3.0,3.0,11.0,30.0,35.0,80.0
2020-05-30 00:00:00+00:00,28.0,64.0,3.0,3.0,8.0,29.0,25.0,64.0
2020-05-31 00:00:00+00:00,29.0,47.0,3.0,3.0,7.0,28.0,29.0,47.0
2020-06-01 00:00:00+00:00,31.0,56.0,2.0,3.0,8.0,27.0,35.0,56.0
2020-06-02 00:00:00+00:00,36.0,80.0,3.0,3.0,9.0,28.0,32.0,80.0
2020-06-03 00:00:00+00:00,34.0,47.0,3.0,3.0,8.0,30.0,23.0,47.0
2020-06-04 00:00:00+00:00,41.0,57.0,6.0,4.0,9.0,30.0,21.0,57.0
2020-06-05 00:00:00+00:00,31.0,52.0,6.0,3.0,8.0,28.0,16.0,52.0
2020-06-06 00:00:00+00:00,34.0,57.0,5.0,3.0,7.0,26.0,21.0,57.0
2020-06-07 00:00:00+00:00,27.0,36.0,5.0,3.0,7.0,26.0,25.0,36.0
2020-06-08 00:00:00+00:00,28.0,37.0,5.0,3.0,7.0,25.0,20.0,37.0
2020-06-09 00:00:00+00:00,27.0,34.0,5.0,3.0,7.0,26.0,10.0,34.0
2020-06-10 00:00:00+00:00,37.0,40.0,5.0,3.0,7.0,20.0,24.0,40.0
2020-06-11 00:00:00+00:00,40.0,68.0,4.0,3.0,7.0,19.0,27.0,68.0
2020-06-12 00:00:00+00:00,35.0,46.0,5.0,3.0,6.0,20.0,25.0,46.0
2020-06-13 00:00:00+00:00,48.0,64.0,5.0,3.0,6.0,18.0,28.0,64.0
2020-06-14 00:00:00+00:00,38.0,38.0,4.0,3.0,6.0,18.0,20.0,38.0
2020-06-15 00:00:00+00:00,39.0,42.0,3.0,3.0,6.0,14.0,23.0,42.0
2020-06-16 00:00:00+00:00,36.0,40.0,4.0,3.0,6.0,13.0,22.0,40.0
2020-06-17 00:00:00+00:00,50.0,68.0,4.0,3.0,7.0,12.0,21.0,68.0
2020-06-18 00:00:00+00:00,34.0,52.0,4.0,3.0,6.0,10.0,26.0,52.0
2020-06-19 00:00:00+00:00,23.0,30.0,5.0,3.0,6.0,8.0,29.0,30.0
2020-06-20 00:00:00+00:00,35.0,49.0,4.0,3.0,6.0,7.0,22.0,49.0
2020-06-21 00:00:00+00:00,43.0,64.0,4.0,3.0,7.0,7.0,30.0,64.0
2020-06-22 00:00:00+00:00,34.0,55.0,4.0,3.0,7.0,7.0,20.0,55.0
2020-06-23 00:00:00+00:00,27.0,42.0,4.0,3.0,7.0,7.0,23.0,42.0
2020-06-24 00:00:00+00:00,33.0,48.0,3.0,3.0,7.0,6.0,25.0,48.0
2020-06-25 00:00:00+00:00,23.0,32.0,4.0,3.0,7.0,8.0,20.0,32.0
2020-06-26 00:00:00+00:00,39.0,46.0,5.0,3.0,7.0,8.0,21.0,46.0
2020-06-27 00:00:00+00:00,49.0,67.0,4.0,3.0,7.0,6.0,25.0,67.0
2020-06-28 00:00:00+00:00,38.0,60.0,4.0,3.0,7.0,6.0,24.0,60.0
2020-06-29 00:00:00+00:00,36.0,56.0,3.0,3.0,8.0,6.0,26.0,56.0
2020-06-30 00:00:00+00:00,32.0,49.0,3.0,3.0,7.0,6.0,23.0,49.0
2020-07-01 00:00:00+00:00,28.0,42.0,3.0,3.0,7.0,8.0,23.0,42.0
2020-07-02 00:00:00+00:00,39.0,42.0,3.0,3.0,7.0,6.0,22.0,42.0
2020-07-03 00:00:00+00:00,28.0,39.0,3.0,3.0,7.0,6.0,21.0,39.0
2020-07-04 00:00:00+00:00,58.0,66.0,2.0,2.0,8.0,6.0,22.0,66.0
2020-07-05 00:00:00+00:00,40.0,46.0,2.0,3.0,8.0,6.0,19.0,46.0
2020-07-06 00:00:00+00:00,54.0,62.0,2.0,3.0,8.0,6.0,20.0,62.0
2020-07-07 00:00:00+00:00,36.0,41.0,2.0,3.0,8.0,6.0,15.0,41.0
2020-07-08 00:00:00+00:00,36.0,41.0,2.0,4.0,7.0,6.0,16.0,41.0
2020-07-09 00:00:00+00:00,39.0,44.0,2.0,4.0,8.0,6.0,16.0,44.0
2020-07-10 00:00:00+00:00,39.0,45.0,6.0,3.0,8.0,6.0,17.0,45.0
2020-07-11 00:00:00+00:00,25.0,34.0,8.0,3.0,7.0,6.0,24.0,34.0
2020-07-12 00:00:00+00:00,24.0,33.0,7.0,3.0,7.0,6.0,29.0,33.0
2020-07-13 00:00:00+00:00,28.0,27.0,7.0,3.0,7.0,6.0,11.0,28.0
2020-07-14 00:00:00+00:00,31.0,44.0,8.0,3.0,7.0,6.0,23.0,44.0
2020-07-15 00:00:00+00:00,39.0,49.0,8.0,3.0,7.0,6.0,24.0,49.0
2020-07-16 00:00:00+00:00,33.0,44.0,8.0,3.0,7.0,6.0,20.0,44.0
2020-07-17 00:00:00+00:00,42.0,44.0,9.0,4.0,7.0,6.0,27.0,44.0
2020-07-18 00:00:00+00:00,34.0,29.0,8.0,4.0,7.0,6.0,27.0,34.0
2020-07-19 00:00:00+00:00,27.0,29.0,7.0,4.0,8.0,6.0,30.0,30.0
2020-07-20 00:00:00+00:00,31.0,37.0,8.0,4.0,8.0,6.0,8.0,37.0
2020-07-21 00:00:00+00:00,32.0,42.0,7.0,4.0,8.0,6.0,31.0,42.0
2020-07-22 00:00:00+00:00,35.0,49.0,7.0,3.0,8.0,6.0,23.0,49.0
2020-07-23 00:00:00+00:00,39.0,58.0,8.0,3.0,8.0,6.0,33.0,58.0
2020-07-24 00:00:00+00:00,31.0,55.0,10.0,3.0,8.0,6.0,32.0,55.0
2020-07-25 00:00:00+00:00,45.0,77.0,10.0,3.0,8.0,6.0,23.0,77.0
2020-07-26 00:00:00+00:00,27.0,27.0,8.0,3.0,8.0,6.0,60.0,60.0
2020-07-27 00:00:00+00:00,29.0,29.0,10.0,3.0,8.0,6.0,43.0,43.0
2020-07-28 00:00:00+00:00,20.0,25.0,10.0,3.0,7.0,6.0,29.0,29.0
2020-07-29 00:00:00+00:00,32.0,39.0,8.0,3.0,8.0,6.0,23.0,39.0
2020-07-30 00:00:00+00:00,38.0,59.0,8.0,3.0,8.0,6.0,21.0,59.0
2020-07-31 00:00:00+00:00,45.0,55.0,8.0,2.0,8.0,6.0,21.0,55.0
2020-08-01 00:00:00+00:00,53.0,53.0,8.0,3.0,8.0,6.0,11.0,53.0
2020-08-02 00:00:00+00:00,38.0,50.0,7.0,3.0,9.0,6.0,21.0,50.0
2020-08-03 00:00:00+00:00,33.0,44.0,6.0,2.0,9.0,6.0,23.0,44.0
2020-08-04 00:00:00+00:00,23.0,32.0,6.0,3.0,9.0,6.0,19.0,32.0
2020-08-05 00:00:00+00:00,24.0,31.0,6.0,3.0,9.0,7.0,27.0,31.0
2020-08-06 00:00:00+00:00,30.0,42.0,7.0,3.0,9.0,7.0,15.0,42.0
2020-08-07 00:00:00+00:00,29.0,33.0,7.0,3.0,8.0,15.0,26.0,33.0
2020-08-08 00:00:00+00:00,38.0,38.0,6.0,3.0,8.0,20.0,20.0,38.0
2020-08-09 00:00:00+00:00,38.0,48.0,6.0,3.0,9.0,21.0,20.0,48.0
2020-08-10 00:00:00+00:00,33.0,30.0,7.0,3.0,8.0,24.0,18.0,33.0
2020-08-11 00:00:00+00:00,31.0,36.0,6.0,3.0,9.0,26.0,13.0,36.0
2020-08-12 00:00:00+00:00,30.0,42.0,8.0,3.0,8.0,25.0,21.0,42.0
2020-08-13 00:00:00+00:00,18.0,23.0,8.0,3.0,8.0,19.0,18.0,23.0
2020-08-14 00:00:00+00:00,16.0,19.0,22.0,3.0,8.0,20.0,11.0,22.0
2020-08-15 00:00:00+00:00,23.0,24.0,30.0,2.0,8.0,20.0,15.0,30.0
2020-08-16 00:00:00+00:00,23.0,31.0,15.0,3.0,8.0,20.0,15.0,31.0
2020-08-17 00:00:00+00:00,22.0,31.0,15.0,3.0,8.0,20.0,10.0,31.0
2020-08-18 00:00:00+00:00,28.0,34.0,15.0,2.0,8.0,19.0,16.0,34.0
2020-08-19 00:00:00+00:00,23.0,26.0,14.0,3.0,8.0,17.0,10.0,26.0
2020-08-19 00:00:00+00:00,23.0,26.0,14.0,3.0,8.0,17.0,10.0,26.0
2020-08-21 00:00:00+00:00,26.5,29.0,16.25,3.75,7.0,14.0,11.0,14.0
2020-08-22 00:00:00+00:00,30.0,32.0,18.5,4.5,6.0,20.0,12.0,32.0
2020-08-23 00:00:00+00:00,29.0,28.0,20.75,5.25,4.0,22.0,12.0,29.0
2020-08-24 00:00:00+00:00,16.0,13.0,23.0,6.0,3.0,22.0,19.0,23.0
2020-08-25 00:00:00+00:00,18.0,22.0,23.0,6.0,3.0,20.0,14.0,23.0
2020-08-26 00:00:00+00:00,20.0,31.0,16.0,4.0,3.0,16.0,21.0,31.0
2020-08-27 00:00:00+00:00,24.0,37.0,14.0,4.0,3.0,22.0,19.0,37.0
2020-08-28 00:00:00+00:00,29.0,42.0,19.0,3.0,3.0,20.0,19.0,42.0
2020-08-29 00:00:00+00:00,27.0,35.0,17.0,2.0,4.0,24.0,14.0,35.0
2020-08-30 00:00:00+00:00,24.0,38.0,14.0,2.0,3.0,18.0,15.0,38.0
2020-08-31 00:00:00+00:00,25.0,30.0,14.0,2.0,4.0,23.0,9.0,30.0
2020-09-01 00:00:00+00:00,19.0,25.0,15.0,2.0,3.0,20.0,16.0,25.0
2020-09-02 00:00:00+00:00,28.0,46.0,15.0,2.0,3.0,20.0,17.0,46.0
2020-09-03 00:00:00+00:00,41.0,53.0,18.0,2.0,3.0,26.0,17.0,53.0
2020-09-04 00:00:00+00:00,51.0,62.0,16.0,2.0,4.0,21.0,20.0,62.0
2020-09-05 00:00:00+00:00,50.0,57.0,15.0,2.0,4.0,24.0,24.0,57.0
2020-09-06 00:00:00+00:00,55.0,67.0,16.0,2.0,5.0,26.0,20.0,67.0
2020-09-07 00:00:00+00:00,51.0,61.0,15.0,2.0,4.0,25.0,16.0,61.0
2020-09-08 00:00:00+00:00,39.0,56.0,16.0,2.0,4.0,24.0,18.0,56.0
2020-09-09 00:00:00+00:00,39.0,61.0,15.0,2.0,4.0,24.0,18.0,61.0
2020-09-10 00:00:00+00:00,55.0,64.0,19.0,1.0,4.0,47.0,15.0,64.0
2020-09-11 00:00:00+00:00,59.0,64.0,19.0,1.0,4.0,20.0,22.0,64.0
2020-09-12 00:00:00+00:00,62.0,66.0,18.0,2.0,4.0,18.0,19.0,66.0
2020-09-13 00:00:00+00:00,34.0,29.0,14.0,2.0,4.0,21.0,22.0,34.0
2020-09-14 00:00:00+00:00,32.0,35.0,13.0,2.0,4.0,21.0,18.0,35.0
2020-09-15 00:00:00+00:00,28.0,35.0,12.0,2.0,4.0,21.0,20.0,35.0
2020-09-16 00:00:00+00:00,32.0,43.0,15.0,2.0,4.0,24.0,19.0,43.0
2020-09-17 00:00:00+00:00,45.0,57.0,16.0,2.0,4.0,24.0,17.0,57.0
2020-09-18 00:00:00+00:00,38.0,48.0,15.0,2.0,4.0,26.0,12.0,48.0
2020-09-19 00:00:00+00:00,42.5,58.0,15.0,2.0,4.5,24.0,21.0,24.0
2020-09-20 00:00:00+00:00,47.0,68.0,15.0,2.0,5.0,28.0,20.0,68.0
2020-09-21 00:00:00+00:00,32.0,39.0,13.0,2.0,5.0,27.0,18.0,39.0
2020-09-22 00:00:00+00:00,34.0,39.0,14.0,2.0,5.0,26.0,20.0,39.0
2020-09-23 00:00:00+00:00,41.0,67.0,15.0,2.0,4.0,28.0,21.0,67.0
2020-09-24 00:00:00+00:00,54.0,77.0,17.0,1.0,4.0,26.0,22.0,77.0
2020-09-25 00:00:00+00:00,37.0,52.0,20.0,1.0,4.0,26.0,25.0,52.0
2020-09-26 00:00:00+00:00,45.0,66.0,30.0,1.0,4.0,25.0,23.0,66.0
2020-09-27 00:00:00+00:00,36.0,61.0,14.0,2.0,4.0,25.0,23.0,61.0
2020-09-28 00:00:00+00:00,36.0,55.0,16.0,2.0,4.0,26.0,14.0,55.0
2020-09-29 00:00:00+00:00,46.0,65.0,19.0,2.0,4.0,30.0,25.0,65.0
2020-09-30 00:00:00+00:00,48.0,70.0,18.0,2.0,4.0,27.0,17.0,70.0
2020-10-01 00:00:00+00:00,44.0,60.0,22.0,1.0,4.0,29.0,16.0,60.0
2020-10-02 00:00:00+00:00,52.0,71.0,22.0,1.0,4.0,28.0,17.0,71.0
2020-10-03 00:00:00+00:00,41.0,64.0,17.0,2.0,5.0,28.0,22.0,64.0
2020-10-04 00:00:00+00:00,42.0,60.0,19.0,2.0,4.0,30.0,26.0,60.0
2020-10-05 00:00:00+00:00,46.0,67.0,21.0,2.0,5.0,33.0,21.0,67.0
2020-10-06 00:00:00+00:00,50.0,71.0,20.0,1.0,5.0,30.0,22.0,71.0
2020-10-07 00:00:00+00:00,47.0,71.0,26.0,2.0,5.0,38.0,20.0,71.0
2020-10-08 00:00:00+00:00,51.0,80.0,31.0,1.0,5.0,48.0,23.0,80.0
2020-10-09 00:00:00+00:00,55.0,80.0,36.0,1.0,8.0,40.0,22.0,80.0
2020-10-10 00:00:00+00:00,56.0,83.0,34.0,1.0,5.0,74.0,22.0,83.0
2020-10-11 00:00:00+00:00,75.0,89.0,30.0,2.0,6.0,52.0,19.0,89.0
2020-10-12 00:00:00+00:00,80.0,92.0,26.0,1.0,6.0,38.0,28.0,92.0
2020-10-13 00:00:00+00:00,72.0,97.0,30.0,2.0,6.0,49.0,19.0,97.0
2020-10-14 00:00:00+00:00,76.0,102.0,47.0,1.0,6.0,71.0,7.0,102.0
2020-10-15 00:00:00+00:00,60.0,86.0,26.0,2.0,5.0,42.0,18.0,86.0
2020-10-16 00:00:00+00:00,62.0,78.0,18.0,3.0,5.0,37.0,19.0,78.0
2020-10-17 00:00:00+00:00,54.0,61.0,15.0,3.0,4.0,30.0,24.0,61.0
2020-10-18 00:00:00+00:00,46.0,46.0,16.0,3.0,5.0,35.0,17.0,46.0
2020-10-19 00:00:00+00:00,47.0,60.0,15.0,3.0,5.0,29.0,17.0,60.0
2020-10-20 00:00:00+00:00,63.0,71.0,18.0,2.0,5.0,32.0,18.0,71.0
2020-10-21 00:00:00+00:00,66.0,76.0,27.0,2.0,5.0,47.0,22.0,76.0
2020-10-21 00:00:00+00:00,66.0,76.0,27.0,2.0,5.0,47.0,22.0,76.0
2020-10-21 00:00:00+00:00,66.0,76.0,27.0,2.0,5.0,47.0,22.0,76.0
2020-10-24 00:00:00+00:00,80.5,84.0,33.5,2.0,6.5,65.0,10.0,65.0
2020-10-25 00:00:00+00:00,95.0,92.0,40.0,2.0,8.0,56.0,17.0,95.0
2020-10-26 00:00:00+00:00,76.0,83.0,44.67,1.67,8.0,60.0,18.0,83.0
2020-10-27 00:00:00+00:00,71.0,79.0,49.33,1.33,7.0,71.0,18.0,79.0
2020-10-28 00:00:00+00:00,86.0,96.0,54.0,1.0,7.0,63.0,15.0,96.0
2020-10-29 00:00:00+00:00,83.0,97.0,55.0,1.0,8.0,73.0,24.0,97.0
2020-10-30 00:00:00+00:00,73.0,98.0,55.0,1.0,7.0,61.0,19.0,98.0
2020-10-31 00:00:00+00:00,69.0,79.0,54.0,2.0,8.0,67.0,18.0,79.0
2020-11-01 00:00:00+00:00,77.0,97.0,47.0,2.0,8.0,67.0,35.0,97.0
2020-11-02 00:00:00+00:00,93.0,115.0,60.0,2.0,9.0,79.0,15.0,115.0
2020-11-03 00:00:00+00:00,103.0,123.0,65.0,2.0,8.0,82.0,17.0,123.0
2020-11-04 00:00:00+00:00,96.0,104.0,62.0,2.0,11.0,89.0,16.0,104.0
2020-11-05 00:00:00+00:00,101.0,101.0,55.0,4.0,9.0,75.0,18.0,101.0
2020-11-06 00:00:00+00:00,77.0,90.0,46.0,5.0,8.0,63.0,17.0,90.0
2020-11-07 00:00:00+00:00,69.0,98.0,53.0,5.0,9.0,72.0,20.0,98.0
2020-11-08 00:00:00+00:00,65.0,81.0,45.0,4.0,8.0,70.0,17.0,81.0
2020-11-09 00:00:00+00:00,84.0,101.0,45.0,6.0,9.0,73.0,13.0,101.0
2020-11-10 00:00:00+00:00,124.0,132.0,48.0,5.0,10.0,86.0,17.0,132.0
2020-11-11 00:00:00+00:00,99.0,98.0,42.0,4.0,9.0,84.0,16.0,99.0
2020-11-12 00:00:00+00:00,120.0,117.0,44.0,4.0,9.0,80.0,15.0,120.0
2020-11-13 00:00:00+00:00,152.0,121.0,39.0,5.0,10.0,78.0,14.0,152.0
2020-11-14 00:00:00+00:00,91.0,95.0,34.0,6.0,10.0,76.0,15.0,95.0
2020-11-15 00:00:00+00:00,100.0,97.0,28.0,8.0,9.0,63.0,15.0,100.0
2020-11-16 00:00:00+00:00,86.0,90.0,21.0,10.0,8.0,53.0,14.0,90.0
2020-11-17 00:00:00+00:00,67.0,84.0,20.0,8.0,8.0,54.0,15.0,84.0
2020-11-18 00:00:00+00:00,62.0,93.0,22.0,7.0,8.0,52.0,16.0,93.0
